10	1.9890999999999999e+30	0.011284621231960834	0	0	5.6423106159804172e-05	0	0	5.6115600231233239e+23	0	0	3.2849999999999999e+23	58343998440.068924	9574000	0	-7.7996553779289171	47870	0	-1.2810933958248245e+22	0	0	4.8670000000000001e+24	107711999542.32776	7004000	0	-2.2883611829300157	35020	0	-5.5687269386601938e+22	0	0	5.9720000000000003e+24	149599999764.06754	5956000	0	-1.1796622593598209	29780	0	-3.5224715064484257e+22	0	0	6.3899999999999998e+23	227391999897.31845	4826000	0	-0.51340770037119177	24130	0	-1.6403376026859576e+21	0	0	1.8979999999999999e+27	777919999991.22876	2614000	0	-0.043855922269110018	13070	0	-4.1619270233385406e+23	0	0	5.6830000000000001e+26	1433169999997.4031	1936000	0	-0.012984791799430328	9680	0	-3.6896285898081277e+22	0	0	8.6810000000000007e+25	2875309999999.356	1360000	0	-0.003220373873927632	6800	0	-1.3978032799782886e+21	0	0	1.0239999999999999e+26	4495479999999.7363	1086000	0	-0.0013168658543929544	5430	0	-6.7423531744919264e+20	0	0	7.3419999999999997e+22	149983999655.83249	6160400	0	-1.720837567281595	30802	0	-6.3171947094907355e+20	0	0
10	1.9890999999999999e+30	14.963404381520689	0.0038380038733821053	0	0.0028775771035802903	1.1071158057001596e-06	0	5.6115522762060307e+23	4.3179617872371771e+20	0	3.2849999999999999e+23	58341931542.475349	488268342.82624316	0	-397.77811876003136	47868.368126249945	0	-1.281051378011789e+22	-1.0511132629483836e+20	0	4.8670000000000001e+24	107711393127.11113	357203342.26185536	0	-116.70622711164069	35019.810267896595	0	-5.5686989799268672e+22	-1.8106381913292236e+20	0	5.9720000000000003e+24	149599687153.5686	303755806.87492657	0	-60.162775289103216	29779.944290754855	0	-3.5224715172117194e+22	-6.5234700813019922e+19	0	6.3899999999999998e+23	227391863844.28979	246125951.83189774	0	-26.183788075536715	24129.986105355543	0	-1.6403367206710031e+21	-1.740917078885986e+18	0	1.8979999999999999e+27	777919988369.4093	133313999.34830599	0	-2.2366520257201903	13069.999812011347	0	-4.1619269669031092e+23	-6.9961267065020768e+19	0	5.6830000000000001e+26	1433169996556.4329	98735999.923089698	0	-0.66222438126220429	9679.9999778143283	0	-3.689628581230688e+22	-2.472179825894721e+18	0	8.6810000000000007e+25	2875309999145.9575	69359999.993307456	0	-0.16423906755490966	6799.9999980694602	0	-1.3978032795816003e+21	-32860816858647996	0	1.0239999999999999e+26	4495479999650.7676	55385999.998601899	0	-0.067160158572379183	5429.9999995967	0	-6.7423531739872087e+20	-8097623929055191	0	7.3419999999999997e+22	149983543641.94458	314178913.88544649	0	-87.759580213211152	30801.571320931936	0	-6.3165104883015601e+20	-6.1710100723479163e+18	0
10	1.9890999999999999e+30	58.127029911428728	0.029818246564443453	0	0.0056987230693010434	4.3850242521649383e-06	0	5.6115283942236946e+23	8.6358330963721925e+20	0	3.2849999999999999e+23	58335964972.552147	966930048.54270017	0	-787.73021320849966	47863.536607108661	0	-1.2809219020761053e+22	-2.1021559776012357e+20	0	4.8670000000000001e+24	107709642538.28224	707398889.8876425	0	-231.1229078455307	35019.24851382192	0	-5.5686127375472889e+22	-3.6212591499246567e+20	0	5.9720000000000003e+24	149598784711.93793	601554499.55504858	0	-119.14588865829319	29779.779344793405	0	-3.5224715447599983e+22	-1.3047287769355785e+20	0	6.3899999999999998e+23	227391471087.57864	487425625.77095413	0	-51.854139977275864	24129.944966324227	0	-1.6403340005445856e+21	-3.4818323594856663e+18	0	1.8979999999999999e+27	777919954819.62915	264013994.9368389	0	-4.4294480678452732	13069.999255417499	0	-4.1619267928964774e+23	-1.3992253228767651e+20	0	5.6830000000000001e+26	1433169986623.0676	195535999.40246591	0	-1.3114639676176496	9679.9999121273413	0	-3.6896285548463671e+22	-4.9443596442694021e+18	0	8.6810000000000007e+25	2875309996682.3716	137359999.94800413	0	-0.32525776114179517	6799.9999923535479	0	-1.397803278361062e+21	-65721633718171000	0	1.0239999999999999e+26	4495479998643.3652	109685999.98913783	0	-0.1330034512802187	5429.9999984026181	0	-6.7423531724348287e+20	-16195247859863602	0	7.3419999999999997e+22	149982227322.47577	622188855.05641663	0	-173.77910497755479	30800.302348781785	0	-6.3144014427487155e+20	-1.2338278018062506e+19	0
10	1.9890999999999999e+30	129.50203952481385	0.099648337153470115	0	0.0085198528918084479	9.8336552341749068e-06	0	5.6114883781849441e+23	1.2953517912741055e+21	0	3.2849999999999999e+23	58326099129.764297	1445527122.1930952	0	-1177.629316512953	47855.505773400779	0	-1.2807049772744091e+22	-3.1530533853080329e+20	0	4.8670000000000001e+24	107706747793.80029	1057586922.6823853	0	-345.53720586431905	35018.314743243362	0	-5.5684682122674074e+22	-5.4318444891180814e+20	0	5.9720000000000003e+24	149597292439.17102	899350985.63262486	0	-178.12900251416119	29779.505153153335	0	-3.5224715713427383e+22	-1.9571820826071646e+20	0	6.3899999999999998e+23	227390821627.61636	728724749.37349701	0	-77.524434640170327	24129.876582949466	0	-1.6403294423094529e+21	-5.2227439255678884e+18	0	1.8979999999999999e+27	777919899341.88928	394713983.07954699	0	-6.622243986699579	13069.998330218466	0	-4.1619265013186692e+23	-2.098837937070623e+20	0	5.6830000000000001e+26	1433169970197.3059	292335998.00311559	0	-1.9607035477324091	9679.9998029390372	0	-3.6896285106551868e+22	-7.4165394469125304e+18	0	8.6810000000000007e+25	2875309992608.5981	205359999.82623622	0	-0.48627645453968149	6799.9999828522623	0	-1.397803276316673e+21	-98582450578249232	0	1.0239999999999999e+26	4495479996977.5303	163985999.9637	0	-0.19884674396768037	5429.9999964177505	0	-6.7423531698347822e+20	-24292871794093136	0	7.3419999999999997e+22	149980050988.54242	930181824.13570642	0	-259.76001630877073	30798.193868448259	0	-6.3108693562046061e+20	-1.8497843168862564e+19	0
10	1.9890999999999999e+30	229.08823042363537	0.2350349374985945	0	0.011340958460283936	1.7452890378873276e-05	0	5.6114322298314147e+23	1.727092023357316e+21	0	3.2849999999999999e+23	58312334679.780884	1924027573.2899771	0	-1567.4488103232748	47844.276183510374	0	-1.2804006195775352e+22	-4.2037307390689522e+20	0	4.8670000000000001e+24	107702708923.59981	1407763720.525048	0	-459.94792366886873	35017.008965406167	0	-5.5682654053883043e+22	-7.2423758224844299e+20	0	5.9720000000000003e+24	149595210335.26401	1197144172.5789127	0	-237.11211659817212	29779.121700722604	0	-3.5224715665112495e+22	-2.6097435933988255e+20	0	6.3899999999999998e+23	227389915465.12222	970023050.19644153	0	-103.19464329886097	24129.78095530469	0	-1.6403230459703759e+21	-6.9636498609031844e+18	0	1.8979999999999999e+27	777919821936.19104	525413960.09037828	0	-8.815039720338337	13069.997036414279	0	-4.1619260921696914e+23	-2.798450493622678e+20	0	5.6830000000000001e+26	1433169947279.1489	389135995.29002541	0	-2.6099431184731254	9679.9996502494159	0	-3.6896284486571318e+22	-9.8887192256124396e+18	0	8.6810000000000007e+25	2875309986924.6382	273359999.59015012	0	-0.6472951476536658	6799.9999695656061	0	-1.3978032734484318e+21	-1.3144326743856219e+17	0	1.0239999999999999e+26	4495479994653.2617	218285999.91438034	0	-0.26469003662453305	5429.9999936421009	0	-6.7423531661870681e+20	-32390495733411548	0	7.3419999999999997e+22	149977015125.06177	1238149432.3440533	0	-345.68295181594766	30795.247203599243	0	-6.3059172879267987e+20	-2.4645755650139656e+19	0
10	1.9890999999999999e+30	356.88531870678412	0.45768327959588179	0	0.014162031664972432	2.7242563053465988e-05	0	5.6113599516376405e+23	2.1587944074702427e+21	0	3.2849999999999999e+23	58294672554.426086	2402399418.090106	0	-1957.1620821932922	47829.848623335201	0	-1.280008851668971e+22	-5.2541133100931036e+20	0	4.8670000000000001e+24	107697525969.58997	1757925563.4063158	0	-574.35386379259387	35015.331193333281	0	-5.5680043187662844e+22	-9.0528347639932191e+20	0	5.9720000000000003e+24	149592538400.21841	1494932967.6827793	0	-296.09523003409709	29778.628966262477	0	-3.5224714872068455e+22	-3.2624498123037665e+20	0	6.3899999999999998e+23	227388752601.10278	1211320255.7975898	0	-128.86473718807946	24129.658083493323	0	-1.6403148115341526e+21	-8.7045482492649431e+18	0	1.8979999999999999e+27	777919722602.53662	656113922.28328156	0	-11.00783520681679	13069.99537400497	0	-4.1619255654495696e+23	-3.498062972923769e+20	0	5.6830000000000001e+26	1433169917868.5959	485935990.8281824	0	-3.2591826767064425	9679.9994540584812	0	-3.6896283688522161e+22	-1.2360898972157387e+19	0	8.6810000000000007e+25	2875309979630.4917	341359999.20189202	0	-0.80831384038884535	6799.9999524935774	0	-1.3978032697563409e+21	-1.6430408429878829e+17	0	1.0239999999999999e+26	4495479991670.5605	272585999.83327121	0	-0.33053332924054574	5429.9999900756666	0	-6.7423531614916929e+20	-40488119679486472	0	7.3419999999999997e+22	149973120410.33234	1546083306.8789444	0	-431.5285995896582	30791.464214802814	0	-6.2995495642426861e+20	-3.0778082113456505e+19	0
10	1.9890999999999999e+30	512.89293938259561	0.78929668303362199	0	0.01698306439755078	3.9202458376295147e-05	0	5.6112715468107916e+23	2.5904493477276072e+21	0	3.2849999999999999e+23	58273113951.609718	2880610681.8692689	0	-2346.7425276238655	47812.224106221176	0	-1.2795297029425906e+22	-6.3041263943544236e+20	0	4.8670000000000001e+24	107691198985.65443	2108068731.4663675	0	-688.753828812866	35013.281443825326	0	-5.5676849548128168e+22	-1.0863202928159899e+21	0	5.9720000000000003e+24	149589276634.04858	1792716277.9895923	0	-355.07834111787344	29778.026922439985	0	-3.5224712778850801e+22	-3.9153370205646212e+20	0	6.3899999999999998e+23	227387333036.8526	1452616093.7359316	0	-154.53468754267996	24129.507967648733	0	-1.6403047390096057e+21	-1.0445437174430593e+19	0	1.8979999999999999e+27	777919601340.92883	786813865.97220564	0	-13.200630384190186	13069.993342990589	0	-4.1619249211583284e+23	-4.1976753553646295e+20	0	5.6830000000000001e+26	1433169881965.6475	582735984.18257332	0	-3.9084222192990041	9679.9992143662294	0	-3.6896282712404411e+22	-1.4833078678335402e+19	0	8.6810000000000007e+25	2875309970726.1582	409359998.62360811	0	-0.96933253265031705	6799.9999316361755	0	-1.3978032652403988e+21	-1.9716490115860474e+17	0	1.0239999999999999e+26	4495479988029.4268	326885999.71246493	0	-0.39637662180548722	5429.9999857184494	0	-6.7423531557486526e+20	-48585743633985248	0	7.3419999999999997e+22	149968367715.44058	1853975096.270776	0	-517.277715377503	30786.847296882719	0	-6.2917717661213668e+20	-3.6890911385690845e+19	0
10	1.9890999999999999e+30	697.11064638504797	1.2515760725745557	0	0.019804048551495958	5.3332313231284514e-05	0	5.6111670192903771e+23	3.0220472514460003e+21	0	3.2849999999999999e+23	58247660335.237366	3358629401.1963339	0	-2736.1635521051749	47791.403872876741	0	-1.2789632094996554e+22	-7.3536953191442455e+20	0	4.8670000000000001e+24	107683728037.65103	2458189505.0326548	0	-803.14662136242134	35010.8597374604	0	-5.5673073164945109e+22	-1.2673461930197144e+21	0	5.9720000000000003e+24	149585425036.79111	2090493010.2404861	0	-414.06144710984779	29777.315535869864	0	-3.5224708706755536e+22	-4.5684412222986545e+20	0	6.3899999999999998e+23	227385656773.95358	1693910291.5719435	0	-180.20446559767097	24129.330607934331	0	-1.6402928284075822e+21	-1.2186314720182764e+19	0	1.8979999999999999e+27	777919458151.37195	917513787.47110033	0	-15.393425190513794	13069.990943371187	0	-4.1619241592959962e+23	-4.8972876213358723e+20	0	5.6830000000000001e+26	1433169839570.3037	679535974.918185	0	-4.5576617431174569	9679.998931172664	0	-3.6896281558218139e+22	-1.7305258335934304e+19	0	8.6810000000000007e+25	2875309960211.6372	477359997.8174448	0	-1.1303512243431795	6799.9999069934011	0	-1.3978032599006068e+21	-2.3002571801768698e+17	0	1.0239999999999999e+26	4495479983729.8594	381185999.54405326	0	-0.46221991430912635	5429.9999805704483	0	-6.74235314895795e+20	-56683367598574872	0	7.3419999999999997e+22	149962758103.49792	2161816475.7086635	0	-602.91113956560389	30781.399375511985	0	-6.2825907131885774e+20	-4.2980360006675784e+19	0
10	1.9890999999999999e+30	909.53791259364129	1.8662194958997418	0	0.022624976022453221	6.9631816285754876e-05	0	5.6110463737479047e+23	3.4535785298140793e+21	0	3.2849999999999999e+23	58218313435.100044	3836423626.206367	0	-3125.398573157991	47767.389391267388	0	-1.2783094141451103e+22	-8.4027454496198033e+20	0	4.8670000000000001e+24	107675113203.41054	2808284164.6576729	0	-917.53104414076847	35008.066098593932	0	-5.5668714073331652e+22	-1.4483593386166497e+21	0	5.9720000000000003e+24	149580983608.5162	2388262070.812088	0	-473.04454402999272	29776.494767165601	0	-3.5224701855761443e+22	-5.2217980905082854e+20	0	6.3899999999999998e+23	227383723814.27542	1935202576.8678875	0	-205.87404258824671	24129.126004543476	0	-1.6402790797409552e+21	-1.3927178970310476e+19	0	1.8979999999999999e+27	777919293033.86829	1048213683.0939158	0	-17.586219563842896	13069.988175146837	0	-4.1619232798626306e+23	-5.5968997512280185e+20	0	5.6830000000000001e+26	1433169790682.5649	776335962.60000408	0	-5.2069012450284422	9679.9986044777852	0	-3.6896280225963391e+22	-1.9777437936741614e+19	0	8.6810000000000007e+25	2875309948086.9297	545359996.74554849	0	-1.291369915372528	6799.999878565256	0	-1.3978032537369651e+21	-2.6288653487570838e+17	0	1.0239999999999999e+26	4495479978771.8604	435485999.32012862	0	-0.52806320674123242	5429.9999746316635	0	-6.7423531411195809e+20	-64780991574922064	0	7.3419999999999997e+22	149956292828.70856	2469599152.3283749	0	-688.40981391833327	30775.123903061605	0	-6.2720144442990435e+20	-4.9042577628316787e+19	0
10	1.9890999999999999e+30	1150.1741298569555	2.6549216415477641	0	0.025445838708603924	8.8100608011607966e-05	0	5.6109096155863561e+23	3.8850335985621774e+21	0	3.2849999999999999e+23	58185075246.743454	4313961422.872571	0	-3514.4210223736927	47740.182356490266	0	-1.2775683663831432e+22	-9.4512021953474645e+20	0	4.8670000000000001e+24	107665354572.73669	3158348991.1567392	0	-1031.905899925591	35004.900555358559	0	-5.5663772314056566e+22	-1.629357891312952e+21	0	5.9720000000000003e+24	149575952349.34085	2686022365.6568036	0	-532.02762645665973	29775.564570999253	0	-3.5224691306804439e+22	-5.8754429147388969e+20	0	6.3899999999999998e+23	227381534159.97559	2176492677.1881137	0	-231.54338974981931	24128.894157699549	0	-1.6402634930246173e+21	-1.5668028008610286e+19	0	1.8979999999999999e+27	777919105988.42334	1178913549.154603	0	-19.779013442232817	13069.985038317609	0	-4.1619222828582652e+23	-6.2965117254313666e+20	0	5.6830000000000001e+26	1433169735302.4312	873135946.79301822	0	-5.8561407218986119	9679.9982342815947	0	-3.6896278715640243e+22	-2.2249617472544575e+19	0	8.6810000000000007e+25	2875309934352.0356	613359995.37006521	0	-1.4523886056434614	6799.9998463517377	0	-1.397803246749473e+21	-2.9574735173233978e+17	0	1.0239999999999999e+26	4495479973155.4277	489785999.03278297	0	-0.59390649909157411	5429.9999679020948	0	-6.742353132233552e+20	-72878615564693008	0	7.3419999999999997e+22	149948973335.27194	2777314870.4550376	0	-773.7547980302113	30768.024853724954	0	-6.2600521947902181e+20	-5.5073752249000174e+19	0
